id,nationaldex_id,name,type1,type2,sprite_url,created_at,updated_at
961,773.006,silvally-fighting,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-fighting.png,2025-12-06 22:38:29,2025-12-06 22:38:29
962,773.007,silvally-fire,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-fire.png,2025-12-06 22:38:29,2025-12-06 22:38:29
963,773.008,silvally-flying,Flying,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-flying.png,2025-12-06 22:38:29,2025-12-06 22:38:29
964,773.009,silvally-ghost,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-ghost.png,2025-12-06 22:38:29,2025-12-06 22:38:29
965,773.01,silvally-grass,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-grass.png,2025-12-06 22:38:29,2025-12-06 22:38:29
966,773.011,silvally-ground,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-ground.png,2025-12-06 22:38:29,2025-12-06 22:38:29
967,773.012,silvally-ice,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-ice.png,2025-12-06 22:38:29,2025-12-06 22:38:29
968,773.013,silvally-poison,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-poison.png,2025-12-06 22:38:29,2025-12-06 22:38:29
969,773.014,silvally-psychic,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-psychic.png,2025-12-06 22:38:29,2025-12-06 22:38:29
970,773.015,silvally-rock,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-rock.png,2025-12-06 22:38:29,2025-12-06 22:38:29
971,773.016,silvally-steel,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-steel.png,2025-12-06 22:38:29,2025-12-06 22:38:29
972,773.017,silvally-water,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silvally-water.png,2025-12-06 22:38:29,2025-12-06 22:38:29
973,774,minior,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/minior.png,2025-12-06 22:38:29,2025-12-06 22:38:29
974,774.001,minior-red,Rock,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/minior-red.png,2025-12-06 22:38:29,2025-12-06 22:38:29
975,775,komala,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/komala.png,2025-12-06 22:38:29,2025-12-06 22:38:29
976,776,turtonator,Fire,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/turtonator.png,2025-12-06 22:38:29,2025-12-06 22:38:29
977,777,togedemaru,Electric,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/togedemaru.png,2025-12-06 22:38:29,2025-12-06 22:38:29
978,778,mimikyu,Ghost,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mimikyu.png,2025-12-06 22:38:29,2025-12-06 22:38:29
979,779,bruxish,Water,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/bruxish.png,2025-12-06 22:38:29,2025-12-06 22:38:29
980,780,drampa,Normal,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drampa.png,2025-12-06 22:38:29,2025-12-06 22:38:29
981,781,dhelmise,Ghost,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dhelmise.png,2025-12-06 22:38:29,2025-12-06 22:38:29
982,782,jangmo-o,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/jangmo-o.png,2025-12-06 22:38:29,2025-12-06 22:38:29
983,783,hakamo-o,Dragon,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hakamo-o.png,2025-12-06 22:38:29,2025-12-06 22:38:29
984,784,kommo-o,Dragon,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kommo-o.png,2025-12-06 22:38:29,2025-12-06 22:38:29
985,785,tapu-koko,Electric,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tapu-koko.png,2025-12-06 22:38:29,2025-12-06 22:38:29
986,786,tapu-lele,Psychic,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tapu-lele.png,2025-12-06 22:38:29,2025-12-06 22:38:29
987,787,tapu-bulu,Grass,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tapu-bulu.png,2025-12-06 22:38:29,2025-12-06 22:38:29
988,788,tapu-fini,Water,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/tapu-fini.png,2025-12-06 22:38:29,2025-12-06 22:38:29
989,789,cosmog,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cosmog.png,2025-12-06 22:38:29,2025-12-06 22:38:29
990,790,cosmoem,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cosmoem.png,2025-12-06 22:38:29,2025-12-06 22:38:29
991,791,solgaleo,Psychic,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/solgaleo.png,2025-12-06 22:38:29,2025-12-06 22:38:29
992,792,lunala,Psychic,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/lunala.png,2025-12-06 22:38:29,2025-12-06 22:38:29
993,793,nihilego,Rock,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nihilego.png,2025-12-06 22:38:29,2025-12-06 22:38:29
994,794,buzzwole,Bug,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/buzzwole.png,2025-12-06 22:38:29,2025-12-06 22:38:29
995,795,pheromosa,Bug,Fighting,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pheromosa.png,2025-12-06 22:38:29,2025-12-06 22:38:29
996,796,xurkitree,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/xurkitree.png,2025-12-06 22:38:29,2025-12-06 22:38:29
997,797,celesteela,Steel,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/celesteela.png,2025-12-06 22:38:29,2025-12-06 22:38:29
998,798,kartana,Grass,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kartana.png,2025-12-06 22:38:29,2025-12-06 22:38:29
999,799,guzzlord,Dark,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/guzzlord.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1000,800,necrozma,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/necrozma.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1001,800.001,necrozma-dusk,Psychic,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/necrozma-dusk.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1002,800.002,necrozma-dawn,Psychic,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/necrozma-dawn.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1003,800.003,necrozma-ultra,Psychic,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/necrozma-ultra.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1004,801,magearna,Steel,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magearna.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1005,801.001,magearna-original,Steel,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/magearna-original.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1006,802,marshadow,Fighting,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/marshadow.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1007,803,poipole,Poison,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/poipole.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1008,804,naganadel,Poison,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/naganadel.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1009,805,stakataka,Rock,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stakataka.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1010,806,blacephalon,Fire,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/blacephalon.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1011,807,zeraora,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zeraora.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1012,808,meltan,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/meltan.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1013,809,melmetal,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/melmetal.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1014,810,grookey,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grookey.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1015,811,thwackey,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/thwackey.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1016,812,rillaboom,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rillaboom.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1017,813,scorbunny,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/scorbunny.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1018,814,raboot,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/raboot.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1019,815,cinderace,Fire,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cinderace.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1020,816,sobble,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sobble.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1021,817,drizzile,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drizzile.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1022,818,inteleon,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/inteleon.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1023,819,skwovet,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/skwovet.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1024,820,greedent,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/greedent.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1025,821,rookidee,Flying,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rookidee.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1026,822,corvisquire,Flying,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/corvisquire.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1027,823,corviknight,Flying,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/corviknight.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1028,824,blipbug,Bug,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/blipbug.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1029,825,dottler,Bug,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dottler.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1030,826,orbeetle,Bug,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/orbeetle.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1031,827,nickit,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/nickit.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1032,828,thievul,Dark,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/thievul.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1033,829,gossifleur,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/gossifleur.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1034,830,eldegoss,Grass,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eldegoss.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1035,831,wooloo,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wooloo.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1036,832,dubwool,Normal,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dubwool.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1037,833,chewtle,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/chewtle.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1038,834,drednaw,Water,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drednaw.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1039,835,yamper,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/yamper.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1040,836,boltund,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/boltund.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1041,837,rolycoly,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/rolycoly.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1042,838,carkol,Rock,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/carkol.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1043,839,coalossal,Rock,Fire,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/coalossal.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1044,840,applin,Grass,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/applin.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1045,841,flapple,Grass,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/flapple.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1046,842,appletun,Grass,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/appletun.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1047,843,silicobra,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/silicobra.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1048,844,sandaconda,Ground,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sandaconda.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1049,845,cramorant,Flying,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cramorant.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1050,846,arrokuda,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arrokuda.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1051,847,barraskewda,Water,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/barraskewda.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1052,848,toxel,Electric,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/toxel.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1053,849,toxtricity,Electric,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/toxtricity.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1054,849.001,toxtricity-low-key,Electric,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/toxtricity-low-key.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1055,850,sizzlipede,Fire,Bug,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sizzlipede.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1056,851,centiskorch,Fire,Bug,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/centiskorch.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1057,852,clobbopus,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/clobbopus.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1058,853,grapploct,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grapploct.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1059,854,sinistea,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sinistea.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1060,855,polteageist,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/polteageist.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1061,856,hatenna,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hatenna.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1062,857,hattrem,Psychic,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hattrem.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1063,858,hatterene,Psychic,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/hatterene.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1064,859,impidimp,Dark,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/impidimp.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1065,860,morgrem,Dark,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/morgrem.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1066,861,grimmsnarl,Dark,Fairy,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/grimmsnarl.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1067,862,obstagoon,Dark,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/obstagoon.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1068,863,perrserker,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/perrserker.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1069,864,cursola,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cursola.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1070,865,sirfetchd,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sirfetchd.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1071,866,mr-rime,Ice,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/mr-rime.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1072,867,runerigus,Ground,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/runerigus.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1073,868,milcery,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/milcery.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1074,869,alcremie,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/alcremie.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1075,870,falinks,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/falinks.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1076,871,pincurchin,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/pincurchin.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1077,872,snom,Ice,Bug,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/snom.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1078,873,frosmoth,Ice,Bug,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/frosmoth.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1079,874,stonjourner,Rock,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/stonjourner.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1080,875,eiscue,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eiscue.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1081,875.001,eiscue-noice,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eiscue-noice.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1082,876,indeedee-f,Psychic,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/indeedee-f.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1083,876.001,indeedee,Psychic,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/indeedee.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1084,876.002,indeedee-f,Psychic,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/indeedee-f.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1085,877,morpeko,Electric,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/morpeko.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1086,877.001,morpeko-hangry,Electric,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/morpeko-hangry.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1087,878,cufant,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/cufant.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1088,879,copperajah,Steel,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/copperajah.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1089,880,dracozolt,Electric,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dracozolt.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1090,881,arctozolt,Electric,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arctozolt.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1091,882,dracovish,Water,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dracovish.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1092,883,arctovish,Water,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/arctovish.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1093,884,duraludon,Steel,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/duraludon.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1094,885,dreepy,Dragon,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dreepy.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1095,886,drakloak,Dragon,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/drakloak.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1096,887,dragapult,Dragon,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/dragapult.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1097,888,zacian,Fairy,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zacian.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1098,888.001,zacian-crowned,Fairy,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zacian-crowned.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1099,889,zamazenta,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zamazenta.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1100,889.001,zamazenta-crowned,Fighting,Steel,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zamazenta-crowned.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1101,890,eternatus,Poison,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eternatus.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1102,890.001,eternatus-eternamax,Poison,Dragon,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/eternatus-eternamax.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1103,891,kubfu,Fighting,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kubfu.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1104,892,urshifu,Fighting,Dark,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/urshifu.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1105,892.001,urshifu-rapid-strike,Fighting,Water,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/urshifu-rapid-strike.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1106,893,zarude,Dark,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zarude.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1107,893.001,zarude-dada,Dark,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/zarude-dada.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1108,894,regieleki,Electric,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/regieleki.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1109,895,regidrago,Dragon,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/regidrago.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1110,896,glastrier,Ice,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/glastrier.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1111,897,spectrier,Ghost,-,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/spectrier.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1112,898,calyrex,Psychic,Grass,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/calyrex.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1113,898.001,calyrex-ice,Psychic,Ice,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/calyrex-ice.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1114,898.002,calyrex-shadow,Psychic,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/calyrex-shadow.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1115,899,wyrdeer,Normal,Psychic,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/wyrdeer.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1116,900,kleavor,Bug,Rock,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/kleavor.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1117,901,ursaluna,Ground,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ursaluna.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1118,901.001,ursaluna-bloodmoon,Ground,Normal,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/ursaluna-bloodmoon.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1119,902,basculegion,Water,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/basculegion.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1120,902.001,basculegion-f,Water,Ghost,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/basculegion-f.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1121,903,sneasler,Fighting,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/sneasler.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1122,904,overqwil,Dark,Poison,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/overqwil.png,2025-12-06 22:38:29,2025-12-06 22:38:29
1123,905,enamorus,Fairy,Flying,https://raw.githubusercontent.com/Autumnchi/coloured-home-sprites/main/enamorus.png,2025-12-06 22:38:29,2025-12-06 22:38:29
